meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X110,1.2212370773085885,0.8791552852630069,0.7296431324909952,0.6642965272453623,0.6357357799217643,0.6232528623376574,0.6177970096022194,0.6154124445459953,0.6143702334044755,0.6139147188607759,0.6137156291645947,0.6136286139250731,0.6135905825650669,0.6135739603693243,0.6135666953808712,0.6135635201049905,0.6135621323014194,0.6135615257403444,0.6135612606334191,0.6135611447643257,0.6135610941219413,0.6135610719879017,0.6135610623138764,0.6135610580856936,6.451516529946314,6.435454836470349,6.419393142994384,6.403331449518419,6.387269756042453,6.371208062566488,6.355146369090523,6.339084675614558,6.323022982138593,6.306961288662627,192.52832496201194,177.09303753160933,156.68390937104925,146.72037516855917,127.29101031003297
X111,0.2530307711845653,0.31063528708742505,0.3535011589678478,0.3853994041534756,0.409136190582568,0.42679970237456477,0.4399438425789699,0.4497249338901178,0.45700344322958375,0.46241967916067195,0.46645012142474174,0.469449338048737,0.4716811775760862,0.4733419804790798,0.4745778517183836,0.47549751395969175,0.47618187217694774,0.4766911310640579,0.47707009139150247,0.4773520912415037,0.47756193884200837,0.4777180950081815,0.47783429718621573,0.47792076797062844,7.353652472142382,11.467126774691604,11.467126774691604,11.467126774691604,11.467126774691604,11.467126774691604,11.467126774691604,11.467126774691604,11.467126774691604,11.467126774691604,351.3674557128906,355.4809300154398,344.0138032407482,355.4809300154398,344.0138032407482
X116,0.3275963518005082,0.46692904570563276,0.5769617001300267,0.6638557714376712,0.7324770336249447,0.7866680452015915,0.8294633194663792,0.8632592469848763,0.889948285353192,0.911024930420429,0.9276694029997652,0.9408137372408405,0.9511939713886981,0.9593913634351997,0.9658649395999451,0.9709771982455037,0.975014408559243,0.9782026406592609,0.980720424756114,0.9827087482405714,0.9842789505004816,0.9855189575497874,0.9864982055878176,0.9872715291915206,8.75118021453976,9.885000488472965,10.169815569622621,10.224586917834944,10.217026351574237,10.192576529030545,10.16355044759598,10.133284397681727,10.102682369872147,10.071989306566103,304.3258140762669,276.9883067383279,239.93808873363128,218.88374331117666,183.70786606219457
X120,0.2876036497872802,0.43293878422587295,0.5559320107220305,0.6600178797197072,0.7481029591475565,0.8226469994916279,0.885731621619603,0.9391184454442911,0.9842982826525797,1.0225327671926303,1.0548895860386969,1.0822722940425271,1.1054455454424923,1.125056446613073,1.1416526263240852,1.1556975281164312,1.167583351829569,1.1776420056691266,1.1861543746479977,1.1933581642194695,1.1994545381335766,1.2046137358769127,1.2089798265612868,1.2126747320121973,10.501914120815387,23.269408794688886,27.461410200769542,28.83778639966016,29.289697374242536,29.43807507004445,29.486792498586283,29.502788082227752,29.508039974696004,29.5097643490681,886.5280177654123,914.8288257930054,885.3182185093601,914.8288257930054,885.3182185093601
X123,0.5620212636779219,0.6952557346006532,0.8023862339591492,0.8885271839198896,0.9577909631851014,1.013484232417522,1.05826579459475,1.0942735265643713,1.1232264415266677,1.1465067549193912,1.1652258715392272,1.180277444132599,1.1923800364789423,1.2021114277068776,1.209936195535214,1.216227895265835,1.2212868933560967,1.225354706947504,1.228625533921384,1.2312555239277259,1.2333702329871452,1.2350706175495227,1.2364378541663485,1.2375372148684802,13.585915946934252,14.294308021257441,14.458458651326556,14.465850875779735,14.42809182042744,14.377327796951988,14.322817939546402,14.267229165860572,14.211329630843222,14.15534058692983,426.8872905154948,374.5550445776938,311.20951524743145,268.61128693366453,208.68329817256432
X124,0.2691508300287384,0.3366771285384682,0.39502117129127257,0.44542944571069276,0.4889792290677566,0.5266015586892395,0.5591010839696493,0.5871732234807887,0.611418993010788,0.6323578207029668,0.6504386225448936,0.6660493743643826,0.679525384430991,0.6911564430552823,0.7011930016329454,0.7098515128862275,0.7173190461698011,0.7237572762507666,0.7293059306134181,0.734085768793813,0.7382011572709045,0.7417422948172675,0.7447871357593833,0.7474030521561355,14.65154990236875,17.71467693430706,18.61745040015758,18.852768876944925,18.881872885221878,18.847265620499417,18.79297435233856,18.732601585988736,18.670349902052955,18.607517714566058,558.5550970524304,504.47044010810947,430.4682736863914,385.1639921770995,315.01042084993014
X125,0.3156270308323563,0.4051607734340353,0.46652517053856934,0.5085795523120563,0.5373969672513985,0.5571404747927217,0.5706638416855512,0.5799233178431185,0.5862599076497703,0.5905928662306699,0.5935523406569246,0.5955702951573498,0.596942840121934,0.5978729584766008,0.5984997945054062,0.5989187312643258,0.5991951535977961,0.5993738826518608,0.5994856432091512,0.5995514970307122,0.599585881900649,0.5995986948835721,0.5995967203923241,0.599584609124807,11.789932258573838,13.554451724871933,13.984292090542684,14.078936758912587,14.089399277853317,14.078720015024235,14.062731135614518,14.045408781640536,14.027751534480473,14.010010181144644,427.82727469710494,413.92892361761477,384.31723035348494,380.3266857795874,351.79893567152294
X126,0.10760167404052669,0.1653702294316861,0.19121917366931668,0.20278546459828087,0.20796088238802124,0.21027665928338587,0.2113128698555518,0.2117765295250207,0.2119839972877194,0.21207683018950815,0.21211836892083882,0.21213695571676264,0.21214527250862522,0.21214899391532538,0.21215065908478697,0.21215140417651152,0.21215173757301603,0.2121518867536143,0.21215195350551663,0.21215198337412228,0.21215199673903884,0.21215200271926424,0.21215200539515794,0.21215200659250527,9.189926117979475,3.790364909746994,5.522020088689848,4.96667317379837,5.1447745646698255,5.087656924182806,5.105974719674696,5.100100148722156,5.101984140924804,5.101379939077841,161.24295012779643,158.1473263322521,153.045799676373,158.1473263322521,153.045799676373
X130,0.3809817444710549,0.38681406603561636,0.3918955642721632,0.3963228963460541,0.40018027627222,0.4035410767828786,0.40646922497897026,0.40902041831254743,0.41124318402979354,0.413179802226752,0.4148671100755689,0.4163372025187519,0.4176180427596238,0.41873399416134965,0.4197062836719964,0.42055340559061377,0.42129147335452966,0.4219345260393438,0.4224947954016754,0.4229829385441897,0.423408240628516,0.42377879149193814,0.4241016395273537,0.4243829257535119,6.927838796803177,7.029528930971029,7.087588389717159,7.121288687684827,7.141389179825617,7.153896852155786,7.162165426265699,7.168067296809719,7.172647828361864,7.1764906516701,222.54276065972235,225.8459322340743,221.2235602502385,231.34942560921738,226.54952157405316
X132,0.3569025745289548,0.3427077729275741,0.33622528480124253,0.3332617638835568,0.33190387404603755,0.33127860006218757,0.3309876033576438,0.33084913037873437,0.3307802507832868,0.3307431251920215,0.33072048828820666,0.3307044622692061,0.3306914526585707,0.3306798193719345,0.3306688140731307,0.3306580953120301,0.3306475072920858,0.33063697892659455,0.33062647778018156,0.3306159890532642,0.3306055059931028,0.33059502551856346,0.3305845462237894,0.33057406746731754,7.944001131178734,8.118405280558648,8.255516581559746,8.363309365900339,8.448052813530555,8.51467556532407,8.5670523706189,8.608229440899558,8.640601616089587,8.66605164736649,267.7361276496674,271.5460682126497,262.78864419198345,271.54826697438733,262.7886454599844
X133,0.1968291102663761,0.22973074293405682,0.2506173819695815,0.26387701042073214,0.2722950807125453,0.2776397731519307,0.2810335127961759,0.2831888050409713,0.28455794194411815,0.28542803446195053,0.28598133806375065,0.28633354689267265,0.28655810255687725,0.28670162513290587,0.28679370862872156,0.2868531390561091,0.28689184160746617,0.2869173862883561,0.28693457847066023,0.28694646856150513,0.28695499293207444,0.2869613807734909,0.2869664123652945,0.28697058302196415,5.137356297770097,5.828246007714603,6.177451982752548,6.354582019498734,6.445052594543919,6.491880447795116,6.5167293142374705,6.530509305016581,6.538714880127038,6.544113114095328,200.6378214241053,205.88198156475016,201.5739141496908,210.70410767631807,206.2404878044733
X134,0.6388771967018565,0.5126031669855123,0.4344871271371329,0.3861620766829038,0.35626601488695664,0.33777030030585464,0.32632694866386713,0.319246255639876,0.31486434462434004,0.3121519257618495,0.31047227058325355,0.30943149281706456,0.30878593067904775,0.30838485267792204,0.3081350148832321,0.3079787357150182,0.30788033280070787,0.30781773268611856,0.3077772805230882,0.30775052929300384,0.3077322535900169,0.30771922092849746,0.30770943166216913,0.30770164879087525,7.133758368012192,7.288572716216626,7.342950543501123,7.362050505064621,7.368759278657549,7.371115704505399,7.3719433882391705,7.372234108341301,7.372336222439155,7.372372089546053,228.17630408995817,228.54413676447837,221.17174525594683,228.5441367644784,221.17174525594683
X139,0.5842173126392981,0.5325639311736952,0.4930262675364279,0.46276248225192196,0.43959731224720333,0.4218657199727151,0.40829321588469647,0.39790425225595777,0.3899521039582436,0.38386519627344734,0.3792060219502168,0.37563969459676066,0.3729098781293677,0.37082036216319364,0.3692209590439554,0.36799670884475116,0.36705961641806795,0.36634232658898086,0.365793282882873,0.36537302181267167,0.3650513363709446,0.36480510484783557,0.3646166289172895,0.3644723615385776,8.703712016731124,8.707204079450603,8.708785313317428,8.709501308630927,8.709825517022683,8.709972321169726,8.710038795259036,8.710068895257155,8.710082524776507,8.710088696331637,270.00124511253625,270.0129079044004,261.3028141010328,270.0129079044006,261.3028141010328
X140,0.6627210514147934,0.6017935233408183,0.5536599951234382,0.5156338908009335,0.485592780923933,0.4618599190196986,0.44311065388030757,0.42829849407060244,0.4165966979416812,0.4073521289927885,0.4000488010156748,0.39427907829132,0.3897209233761558,0.38611992256151817,0.38327508575619557,0.38102762821160946,0.37925210794089775,0.3778494241663801,0.3767412860033017,0.37586584264908374,0.3751742311768145,0.3746278492478526,0.37419620051982244,0.3738551924913101,11.82452935492288,11.332214527435703,11.067009243761293,10.924857828663512,10.84938020594567,10.810028181242282,10.790249946859165,10.781077302101124,10.777651042149254,10.777338323217537,336.9504552004611,337.82707458686036,330.0123215696678,344.1983900037212,336.178110695599
X142,0.5538320640097502,0.5162407175897612,0.4927558426823605,0.47808507753747176,0.46892160958141454,0.4631992517480282,0.45962699376768057,0.4573981770644896,0.4560087792667124,0.45514387339184037,0.4546066844356827,0.45427426198616017,0.4540697832583229,0.4539452472720389,0.4538706617002251,0.4538272865154617,0.45380341243534716,0.453791723179532,0.4537876473356686,0.4537883285601161,0.45379198213113525,0.4537974929057019,0.4538041641119119,0.45381156038759557,11.366519994451892,11.249756418322018,11.18404535052722,11.147065115989612,11.126253739879775,11.114541716389372,11.107950537914878,11.104241218708147,11.102153724183356,11.100978944352299,344.69425692380867,344.08347246580655,332.9840056013084,344.08347245468536,332.9840056013084
X143,0.3141536888657266,0.30977196833924775,0.3073283383028231,0.30596887524970307,0.30521589473892047,0.3048021803004534,0.3045782511563509,0.3044604878239701,0.3044021136008261,0.3043769616197459,0.30437039414653155,0.30437422283899285,0.3043838671420443,0.30439676469514876,0.3044114821149282,0.3044272175673398,0.3044435225067663,0.30446014601698307,0.30447694773556233,0.3044938491438226,0.3045108063184474,0.30452779468875246,0.30454480050990757,0.30456181609306066,6.95639394134756,6.557552499896575,6.3842786262036375,6.3118056523566075,6.284378256252578,6.277080681184893,6.278778654964804,6.284496530308835,6.2920108061681645,6.300327851637618,198.29446508298955,205.57748049735108,207.14948688551547,222.5314590660667,223.55656291977488
X148,0.36604688654809553,0.333507964190661,0.31165009838544433,0.296967181345025,0.2871040018957127,0.2804784581715648,0.2760277807945394,0.2730380595068856,0.27102972850001666,0.26968064173068895,0.2687743991317597,0.2681656349908711,0.2677567005844883,0.2674820008485947,0.2672974726119821,0.26717351664967814,0.26709024982356644,0.2670343157305076,0.2669967422704346,0.26697150247794565,0.26695454776779537,0.2669431585221664,0.266935507850769,0.26693036854876984,6.883898390664301,6.593374692374176,6.4760004323636275,6.428580146190395,6.409421912174272,6.401681808513242,6.398554735076669,6.397291368498394,6.396780956720905,6.396574745644025,199.10738809804326,198.28948374803875,191.8930487884241,198.28948374803824,191.8930487884241
X149,0.3744085409220425,0.3625317540469333,0.35568194984189044,0.3517319167558219,0.34945459135432677,0.3481421527950114,0.3473863007969928,0.3469515109035381,0.34670192288550566,0.3465591669543884,0.34647803618105427,0.34643245334262873,0.3464073760204845,0.3463941271266033,0.3463877013584241,0.3463852114508099,0.34638499191004274,0.3463860820105941,0.3463879275663203,0.3463902088997767,0.3463927416078168,0.3463954193190937,0.34639818067422323,0.34640099027857985,7.772361662312916,7.617283267288094,7.535936210639003,7.49326525299586,7.470882013808273,7.459140786889518,7.452981874481784,7.449751189791963,7.4480565198772,7.447167573292889,231.5178313729954,230.83179102819022,223.38560421946275,230.83179102677818,223.38560421946275
X155,0.7793025823652024,0.5606245232364628,0.46238552975035274,0.4182678826241616,0.39847058468186136,0.38960205005030574,0.38564454143236465,0.3838938860347405,0.38313491773519365,0.3828215809309538,0.3827084962324382,0.3826853982298121,0.38270273728230636,0.3827382474145434,0.3827819230310877,0.38282926794714073,0.3828782617254508,0.38292799644811176,0.382978064126742,0.3830282814248105,0.38307856595692297,0.38312888070179874,0.3831792090232945,0.3832295434456758,8.309262208846622,8.012788243749322,7.869637522197762,7.805835053601448,7.783097104000723,7.781610973533185,7.791123141049319,7.806327177001729,7.824476883851944,7.844151042142897,248.44298709162976,267.5561227855853,278.42332629984077,307.8520849026013,317.41941867293605
X157,0.30320965291061414,0.2917501102228332,0.28436842630642034,0.27961341209962726,0.2765503137119589,0.27457702845478066,0.2733057241389493,0.27248658655540225,0.271958702967145,0.2716184247105401,0.27139898860900785,0.2712573905215342,0.27116593020617275,0.2711067651160014,0.27106840233766294,0.2710434389449935,0.2710271064938151,0.2710163334878875,0.2710091414854378,0.2710042561134755,0.2710008565105828,0.27099841393558866,0.27099658781063196,0.27099515875941704,6.120424956165536,6.012833484439472,5.922343486432936,5.846236713211438,5.782226976690389,5.728391474328863,5.683113029641548,5.645031513478948,5.6130029868089775,5.586065337681013,172.98808746029147,168.76919071861596,163.30595124206508,168.74938794350172,163.30585880518763
X158,0.6060252910966935,0.5547033033726188,0.5229630538856811,0.5033369120679239,0.49120507963390536,0.4837095501512041,0.47908223759894253,0.4762293277219254,0.4744741398548791,0.4733980501587191,0.47274207987486233,0.47234601357567335,0.47211073508887297,0.47197492687624226,0.4719006552645293,0.47186445284770007,0.4718518016764302,0.47185372032123046,0.47186465248252535,0.471881160793801,0.47190111875190716,0.471923210810297,0.47194662311514807,0.4719708521813912,9.362086947628761,8.0048366815104,7.204924464685028,6.733486314625621,6.455638414997957,6.291885321792039,6.195375412699905,6.138496105136172,6.104973582326197,6.085216669246934,195.8116938014083,187.76268589783572,181.70582446900988,187.76268528464348,181.70582446900983
X160,0.27398668462449366,0.2679243112566205,0.2651022955297624,0.2637908545753818,0.26318360630466153,0.2629046352862532,0.26277869902223244,0.2627241037843886,0.2627027659725219,0.2626969319519783,0.26269832541637467,0.26270308815590304,0.262709421568357,0.26271648718977064,0.2627238941489331,0.26273146023133115,0.26273910049305504,0.26274677533535024,0.2627544662982544,0.2627621647761887,0.26276986675744457,0.26277757037186256,0.2627852747476204,0.2627929794782961,5.830145355572587,5.987500684878033,6.112632629392248,6.212139926711137,6.291270018216945,6.354195768894821,6.404235520183161,6.444028080176876,6.475671879158394,6.500835628717128,200.80589436989652,204.55206386222125,197.95659161501914,204.5551472860468,197.9565941503229
X161,0.981520725458203,0.8639415149049186,0.7803976796680954,0.7210376695971465,0.6788614688485738,0.6488952183788532,0.6276047442178184,0.6124788401688109,0.6017331694630785,0.5940998721739619,0.5886780708315918,0.5848276472346963,0.5820937655978279,0.5801532424974994,0.5787764400543738,0.5778001891459212,0.5771085500037381,0.5766191416620561,0.5762734283517056,0.5760298175004175,0.5758587555191217,0.575739243114452,0.5756563592451491,0.5755995017700657,12.724687854150222,12.31539168133499,11.981433174117592,11.708945200981278,11.48661310313296,11.305204870084431,11.157187794114405,11.036415685756703,10.937873662401786,10.857469912737002,337.59124233759906,325.5546936907337,315.03167075893316,325.53268504956,315.0316306063305
X163,0.2848353933325503,0.2885273352722022,0.29142540799987515,0.2937003152633608,0.295486054802622,0.2968878111525466,0.2979881512757019,0.298851887963387,0.29952989747149616,0.30006211625951407,0.300479893348082,0.3008078368548912,0.30106526347449586,0.30126733628004043,0.3014259578662749,0.30155047144221964,0.30164821116959584,0.30172493416333446,0.30178515960007585,0.30183243490900147,0.3018695447243044,0.30189867490712313,0.3019215412982417,0.3019394907854125,5.589405883230396,5.672104823322031,5.717889085660887,5.7426138856377325,5.755324468452854,5.761181057964261,5.7631275113781575,5.762843270418198,5.761286440150485,5.759003610137943,177.49896502921527,174.84436051173176,166.23309704954997,168.70404004439703,160.29085142347654
X165,0.30390219817053665,0.2885451188003212,0.2787580651090505,0.27252051046763,0.26854487421421847,0.26601064552907466,0.2643949538649276,0.263364599948074,0.26270725253022326,0.2622876035163141,0.2620194278182517,0.2618477784957693,0.2617376406093475,0.2616667008876088,0.2616207401976229,0.26159069739645535,0.2615707982704687,0.26155736320182965,0.2615480473539512,0.26154135647963994,0.261536338369822,0.26153238622923325,0.2615291133775714,0.2615262734028009,6.511050906330799,6.65147380911425,6.756640650242314,6.835403190067541,6.89439077221015,6.938568307047804,6.971654161958992,6.996433131614654,7.014990830632689,7.028889237129397,216.95340845712798,219.1804839636875,212.11042193083085,219.18076936630627,212.1104219673992
X166,0.7617609719566223,0.7009420538120696,0.6612729497217529,0.6354012891294596,0.6185306271555454,0.6075319208188961,0.6003638853297683,0.5956948535880335,0.59265608974925,0.59068085910371,0.5893994425552785,0.5885706475182437,0.5880371278776484,0.5876962362000357,0.587481008673823,0.5873477603094234,0.5872679924555488,0.587223113528845,0.5872009949914342,0.5871937245838676,0.587196140608156,0.5872048757421949,0.5872177332557271,0.5872332800741388,12.78635573454022,12.049998525168062,11.717029478727973,11.568075350151368,11.503063917736641,11.476344903788515,11.467093869534459,11.465811261585433,11.468163637125667,11.472174195155315,359.1139873698137,361.7967249909983,355.06821395920906,372.01091719143506,364.95291608872986
X172,0.0739863078308842,0.08123975926037368,0.08650825292240322,0.09033501062765556,0.09311459110670212,0.09513357451668808,0.09660011285148877,0.09766539331466313,0.09843922782823229,0.09900137617301179,0.09940977033415088,0.09970648809658103,0.09992209185135743,0.10007878000432618,0.10019267594129229,0.100275490573914,0.10033572989798685,0.10037957208021428,0.10041150451334051,0.10043478652891283,0.1004517854798109,0.10046422084733803,0.10047334154371924,0.10048005469236605,2.5914702508306524,2.595994647281862,2.5996545828797624,2.6026152271834233,2.6050101913729105,2.6069475580001114,2.6085147586558324,2.6097825196778337,2.610808053966018,2.611637642948475,80.94588704129593,81.0694751680155,78.45449792172862,81.06964810165235,78.45449816329273
X175,0.5148060155097364,0.44553897250429797,0.40248699246711744,0.37572862507187194,0.3590973290190405,0.34876037518657044,0.3423355833847056,0.3383423422068599,0.33586039795151235,0.33431777955900743,0.3333589862663026,0.33276306145262075,0.33239267256247745,0.33216246243060865,0.3320193784822901,0.3319304466177355,0.33187517223772234,0.33184081720534847,0.3318194643064263,0.3318061927051243,0.3317979439234595,0.3317928170064128,0.3317896304414784,0.33178764987577225,9.569072526759882,9.07723353030569,8.921380096346269,8.874691691046474,8.863472082065696,8.86377663542671,8.86782550298676,8.873090935222425,8.87875164134038,8.884540775847839,277.6001496064238,282.1308757659321,278.38349444810456,293.1950127601506,289.09072379734823
X176,0.3346571526576359,0.31894858449443236,0.30683429032955567,0.29749186512641507,0.29028707816248833,0.28473081690624424,0.28044588255603925,0.2771413830843966,0.27459298540414656,0.2726276860320527,0.27111206637351737,0.2699432353129898,0.26904184422825406,0.2683467002377492,0.267810611989576,0.26739718597459927,0.26707835587443945,0.2668324772188023,0.2666428580038423,0.26649662551941256,0.26638385245732077,0.2662968829745608,0.26622981295986714,0.266178089220364,7.079316590548401,6.808354203846446,6.640605978938371,6.536755893683689,6.472464064584963,6.432662081960462,6.408021348557025,6.392766687793328,6.38332278564945,6.377476225762953,199.2746453155996,197.40719892611352,191.039224134468,197.40719827228335,191.03922413446776
X177,0.5097367031788133,0.4322878020421474,0.3885891147265796,0.3639339523005329,0.35002408002702157,0.3421772271331687,0.33775142694950633,0.3352559523863041,0.3338496621522138,0.3330579431024918,0.3326129952379226,0.3323637126728513,0.3322248340602041,0.3321482507689149,0.33210681755131327,0.33208521772815136,0.3320748088782573,0.3320707145240015,0.332070183117687,0.3320716621012373,0.3320742754452876,0.3320775288511323,0.33208114341121364,0.33208496175221713,7.74905369404517,7.146434843192912,6.902045474648975,6.802934463812132,6.762740438484329,6.7464399320278705,6.739829334841595,6.737148436841529,6.736061210697772,6.73562029101801,210.50022260404302,208.79490416497856,202.05958467578455,208.79490416497737,202.05958467578455
X178,0.6023136597052261,0.5285557672420669,0.4866092702241518,0.46275669355282767,0.44919571047324963,0.44148845597370406,0.43711072843062226,0.43462679380982144,0.43322002470814,0.43242593376251703,0.43198032642154766,0.4317329321578873,0.4315982789916319,0.43152775153906126,0.4314936979833235,0.43148039031989216,0.43147888265824186,0.4314840866887172,0.4314931082449883,0.4315043011617642,0.4315167291209978,0.4315298595567982,0.4315433895524062,0.4315571468125913,9.160985585070081,9.135900923972795,9.12936322950957,9.130315015015658,9.134291139289237,9.139488526590158,9.145179074048265,9.15106876529046,9.157038873099493,9.163041454049736,285.26191735564686,290.96401160939513,287.0905625404007,302.3564843074329,298.1155361191468
X183,0.24286650621670264,0.23172587674619805,0.22292515364953694,0.21597287799678638,0.2104808137401385,0.20614226744167347,0.202714961586477,0.20000750507524423,0.19786870536785817,0.19617912543579422,0.19484441403810004,0.1937900368634383,0.19295711430926796,0.19229913346719577,0.1917793507018398,0.19136873977537233,0.191044370934826,0.19078813044550796,0.19058570906540448,0.1904258029739353,0.19029948253250822,0.19019969362655897,0.19012086374251128,0.19005859078180629,4.395610543668764,4.457307776554778,4.49235546545504,4.512264632200311,4.523574220162559,4.529998737145733,4.533648243971699,4.535721380381433,4.5368990448655175,4.537568028165682,140.36119545505073,140.69188272300158,136.1534349010145,140.6918827310483,136.1534349010145
X186,0.27974700620463105,0.2786910158419197,0.2783501148505244,0.27824196397748047,0.278209569534004,0.27820183259300896,0.2782021212734971,0.2782050221650248,0.2782087732893388,0.27821280115078467,0.2782169190857273,0.27822106633814814,0.2782252231329378,0.2782293830336154,0.2782335439452097,0.2782377051858412,0.27824186653356897,0.27824602791615494,0.27825018931008666,0.2782543507077112,0.27825851210653774,0.2782626735057555,0.2782668349051006,0.27827099630448715,6.2802865978035864,6.219417845166362,6.167012862255753,6.1218947661083085,6.0830503187502725,6.049607172443293,6.020814278967398,5.9960250229833925,5.974682700692824,5.956308017683041,184.23645710202732,181.14874423076836,175.2764235192452,181.11867495846894,175.27613394303862
X187,0.35170234555878976,0.34050481439663455,0.3328128639654092,0.3275304820070746,0.3239043221332357,0.3214165700797319,0.3197113050957653,0.31854388428596536,0.3177461518287871,0.31720252545777394,0.3168335594528995,0.316584646627231,0.3164182526131057,0.3163085780819923,0.31623788980980555,0.31619399882674026,0.3161685270181234,0.3161557156687726,0.31615160651339225,0.3161534788297981,0.3161594625237313,0.3161682721818714,0.31617902427260147,0.31619111149855983,6.952113901693451,6.888624481276148,6.861262525685946,6.851683305668641,6.85085714059081,6.854339422346672,6.859942416727683,6.866589272669963,6.873749940312223,6.881163517413774,215.00916811574987,222.093275079249,221.93672173827267,236.5759498465936,235.95221344868273
X192,0.2648212511159769,0.252108428480877,0.24409450757937423,0.23903797960754128,0.235842774437572,0.23381904788242602,0.23253262607829586,0.23171024884910874,0.2311799318124504,0.23083343150518798,0.23060262169895981,0.23044462513488614,0.23033245574059438,0.23024912903244155,0.23018395532277558,0.2301302067401757,0.2300836488995665,0.2300416167653304,0.2300024330183959,0.22996504198834386,0.22992877925774,0.22989322665580017,0.22985812099436034,0.22982329662815706,5.3713056545121285,5.2309501288363345,5.122543096085672,5.037687839885759,4.970194472398289,4.915499934715173,4.870240432993523,4.831936247105813,4.798759378013443,4.769362262155498,145.1921580926583,125.37025005812512,104.12815676232654,89.82807866717047,69.73264066883979
X194,0.1830131341624832,0.18747017286270468,0.1894491599432657,0.1903229212638643,0.19070374532246517,0.19086471643059366,0.19092763181529088,0.1909468137641758,0.19094649034059474,0.1909374674048905,0.1909245644350412,0.1909099309468876,0.1908945256372785,0.19087877609071,0.19086287301241037,0.19084690145804556,0.19083089936294842,0.19081488364650304,0.19079886185485534,0.19078283735363127,0.19076681164392,0.19075078539521628,0.1907347589061187,0.19071873230980407,4.492896167303286,4.5623425814681315,4.625850984201473,4.683929104810644,4.737041259239344,4.785612062124669,4.83002982145492,4.870649642967405,4.907796269104903,4.941766675227316,155.55364596685436,163.90027117474668,159.11795754437819,164.45533895597757,159.15249161498087
X195,0.4725582844572735,0.43852761949725044,0.41196922092307053,0.3912423695478889,0.3750666062868265,0.362442628223702,0.3525905538846898,0.3449017438839064,0.33890120052685385,0.33421822350229496,0.3305635088360354,0.3277112763305746,0.3254853213633342,0.3237481293543742,0.3223923804194639,0.3213343193847422,0.32050858157712203,0.31986415473920077,0.3193612276047026,0.3189687304464054,0.3186624156570372,0.3184233597856705,0.31823679448873277,0.31809119417436915,8.31239732623772,7.920497442457177,7.742860334028073,7.662342468121475,7.625846001884858,7.609303188277433,7.601804799795771,7.598405992848162,7.596865410002213,7.596167107467877,236.77432164487251,235.46323331424608,227.8676451427906,235.46323331421695,227.8676451427906
X196,0.6229026061458168,0.5923381866658523,0.567073597379893,0.5461898546931844,0.5289273255592936,0.5146580963043245,0.5028631326607224,0.49311340022121797,0.4850542585812617,0.4783925615166623,0.47288599397347997,0.4683342580098674,0.4645717870840189,0.46146172367502025,0.45889094117633256,0.45676592898640855,0.4550093911191907,0.4535574346110822,0.45235724545445577,0.4513651675212398,0.45054511459863167,0.44986725777573255,0.4493069404356156,0.44884378138634473,11.049955202929478,10.888390134351642,10.806573186937857,10.765140883884769,10.744159463891167,10.733534421291342,10.728153873631436,10.72542915108576,10.724049344898697,10.723350607657771,333.0647803500678,332.40164605736044,321.67901231313135,332.4016460569024,321.67901231313135
X200,0.3100993699186922,0.3129345812792925,0.31407130972553426,0.31453150511816946,0.3147222265180121,0.314805612093826,0.3148462440851454,0.31486984663635315,0.31488666608775895,0.3149007837214526,0.3149138251777106,0.3149264379751929,0.3149388800309927,0.3149512540776351,0.3149636010351366,0.31497593720259776,0.3149882690722124,0.3150005992299256,0.31501292870576103,0.31502525790999353,0.3150375870060422,0.3150499160589995,0.31506224509479286,0.3150745741237495,6.441012889923909,6.148068273692861,5.922830794020054,5.749651566826662,5.616498573040426,5.514120706817255,5.435405034008304,5.374882604948697,5.328348486792006,5.29256961627628,165.86221803385018,160.38151518717999,155.20638294943876,160.37992857348416,155.2063824903014
X201,0.37702518513681743,0.35724021954889773,0.3439874571323858,0.3351102260405233,0.32916390108715776,0.325180814459681,0.3225127834983047,0.3207256294952364,0.31952852216143124,0.31872665172038933,0.31818952678091306,0.3178297389824845,0.31758873870418,0.3174273070647622,0.31731917368670776,0.31724674161891964,0.3171982237187258,0.3171657244858432,0.31714395519793626,0.3171293732569505,0.31711960568881414,0.3171130629804469,0.31710868041232126,0.31710574479265163,8.475790877304902,7.924387425463301,7.780173992148262,7.744984160181717,7.738984988865466,7.7408015075343295,7.7447106479041965,7.749180079891547,7.753799527859555,7.758459142044138,242.41856701564902,245.8734899858375,242.21907234601392,254.7125928625909,250.77304287190398
