meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X155,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,5.5200000000000005,5.5200000000000005,5.5200000000000005,5.5200000000000005,5.5200000000000005,5.5200000000000005,5.5200000000000005,5.5200000000000005,5.5200000000000005,5.5200000000000005,91.51200000000001,91.51200000000001,88.56000000000002,91.51200000000001,88.56000000000002
X157,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,220.22400000000002,220.22400000000002,213.12000000000003,220.22400000000002,213.12000000000003
X158,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.22699999999999998,5.4479999999999995,5.4479999999999995,5.4479999999999995,5.4479999999999995,5.4479999999999995,5.4479999999999995,5.4479999999999995,5.4479999999999995,5.4479999999999995,5.4479999999999995,241.8,241.8,234.00000000000003,241.8,234.00000000000003
X160,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,6.936,6.936,6.936,6.936,6.936,6.936,6.936,6.936,6.936,6.936,250.72800000000004,250.72800000000004,242.64000000000004,250.72800000000004,242.64000000000004
X161,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,10.104000000000001,10.104000000000001,10.104000000000001,10.104000000000001,10.104000000000001,10.104000000000001,10.104000000000001,10.104000000000001,10.104000000000001,10.104000000000001,190.836,190.836,184.68,190.836,184.68
X163,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,252.96,252.96,244.8,252.96,244.8
X165,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,6.672000000000001,126.48,126.48,122.4,126.48,122.4
X166,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,12.288,12.288,12.288,12.288,12.288,12.288,12.288,12.288,12.288,12.288,307.272,307.272,297.35999999999996,307.272,297.35999999999996
X172,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,1.8479999999999999,1.8479999999999999,1.8479999999999999,1.8479999999999999,1.8479999999999999,1.8479999999999999,1.8479999999999999,1.8479999999999999,1.8479999999999999,1.8479999999999999,153.822,153.822,148.85999999999999,153.822,148.85999999999999
X175,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,93.744,93.744,90.72,93.744,90.72
X176,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,5.688,5.688,5.688,5.688,5.688,5.688,5.688,5.688,5.688,5.688,235.10399999999998,235.10399999999998,227.51999999999998,235.10399999999998,227.51999999999998
X177,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,5.795999999999999,5.795999999999999,5.795999999999999,5.795999999999999,5.795999999999999,5.795999999999999,5.795999999999999,5.795999999999999,5.795999999999999,5.795999999999999,178.56,178.56,172.79999999999998,178.56,172.79999999999998
X178,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,6.744000000000001,6.744000000000001,6.744000000000001,6.744000000000001,6.744000000000001,6.744000000000001,6.744000000000001,6.744000000000001,6.744000000000001,6.744000000000001,200.88000000000002,200.88000000000002,194.4,200.88000000000002,194.4
X183,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,4.416,4.416,4.416,4.416,4.416,4.416,4.416,4.416,4.416,4.416,183.02400000000003,183.02400000000003,177.12000000000003,183.02400000000003,177.12000000000003
X186,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,232.128,232.128,224.64,232.128,224.64
X187,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,5.952,5.952,5.952,5.952,5.952,5.952,5.952,5.952,5.952,5.952,128.71200000000002,128.71200000000002,124.56,128.71200000000002,124.56
X192,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,297.6,297.6,288.00000000000006,297.6,288.00000000000006
X194,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,4.584,4.584,4.584,4.584,4.584,4.584,4.584,4.584,4.584,4.584,316.2,316.2,306.0,316.2,306.0
X195,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,215.75999999999996,215.75999999999996,208.79999999999998,215.75999999999996,208.79999999999998
X196,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,10.704,10.704,10.704,10.704,10.704,10.704,10.704,10.704,10.704,10.704,230.64,230.64,223.2,230.64,223.2
X200,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,252.96,252.96,244.8,252.96,244.8
X201,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,6.144,6.144,6.144,6.144,6.144,6.144,6.144,6.144,6.144,6.144,994.7280000000001,994.7280000000001,962.64,994.7280000000001,962.64
X205,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,0.34700000000000003,8.328000000000001,8.328000000000001,8.328000000000001,8.328000000000001,8.328000000000001,8.328000000000001,8.328000000000001,8.328000000000001,8.328000000000001,8.328000000000001,193.44,193.44,187.20000000000002,193.44,187.20000000000002
X206,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,8.040000000000001,8.040000000000001,8.040000000000001,8.040000000000001,8.040000000000001,8.040000000000001,8.040000000000001,8.040000000000001,8.040000000000001,8.040000000000001,203.11200000000002,203.11200000000002,196.56,203.11200000000002,196.56
X211,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,133.92000000000002,133.92000000000002,129.60000000000002,133.92000000000002,129.60000000000002
X213,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,0.2582307692307693,6.197538461538464,6.197538461538464,6.197538461538464,6.197538461538464,6.197538461538464,6.197538461538464,6.197538461538464,6.197538461538464,6.197538461538464,6.197538461538464,201.62400000000002,201.62400000000002,195.12,201.62400000000002,195.12
X214,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,0.39971428571428574,9.593142857142858,9.593142857142858,9.593142857142858,9.593142857142858,9.593142857142858,9.593142857142858,9.593142857142858,9.593142857142858,9.593142857142858,9.593142857142858,217.24799999999996,217.24799999999996,210.23999999999998,217.24799999999996,210.23999999999998
X215,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,273.79200000000003,273.79200000000003,264.96000000000004,273.79200000000003,264.96000000000004
X216,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,3.4560000000000004,3.4560000000000004,3.4560000000000004,3.4560000000000004,3.4560000000000004,3.4560000000000004,3.4560000000000004,3.4560000000000004,3.4560000000000004,3.4560000000000004,204.35200000000003,204.35200000000003,197.76000000000005,204.35200000000003,197.76000000000005
X217,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,8.111999999999998,8.111999999999998,8.111999999999998,8.111999999999998,8.111999999999998,8.111999999999998,8.111999999999998,8.111999999999998,8.111999999999998,8.111999999999998,255.19199999999998,255.19199999999998,246.95999999999998,255.19199999999998,246.95999999999998
X218,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,5.472,5.472,5.472,5.472,5.472,5.472,5.472,5.472,5.472,5.472,105.64799999999998,105.64799999999998,102.23999999999998,105.64799999999998,102.23999999999998
X219,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,2.9520000000000004,2.9520000000000004,2.9520000000000004,2.9520000000000004,2.9520000000000004,2.9520000000000004,2.9520000000000004,2.9520000000000004,2.9520000000000004,2.9520000000000004,139.872,139.872,135.36,139.872,135.36
X223,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.29600000000000004,7.104000000000001,7.104000000000001,7.104000000000001,7.104000000000001,7.104000000000001,7.104000000000001,7.104000000000001,7.104000000000001,7.104000000000001,7.104000000000001,146.56799999999998,146.56799999999998,141.84,146.56799999999998,141.84
X225,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,259.656,259.656,251.27999999999997,259.656,251.27999999999997
X228,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,8.088000000000001,8.088000000000001,8.088000000000001,8.088000000000001,8.088000000000001,8.088000000000001,8.088000000000001,8.088000000000001,8.088000000000001,8.088000000000001,151.03199999999998,151.03199999999998,146.16,151.03199999999998,146.16
X229,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,0.2565,6.156000000000001,6.156000000000001,6.156000000000001,6.156000000000001,6.156000000000001,6.156000000000001,6.156000000000001,6.156000000000001,6.156000000000001,6.156000000000001,145.452,145.452,140.76,145.452,140.76
X230,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,128.71200000000002,128.71200000000002,124.56,128.71200000000002,124.56
X231,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,172.60799999999998,172.60799999999998,167.04,172.60799999999998,167.04
X232,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,9.911999999999999,9.911999999999999,9.911999999999999,9.911999999999999,9.911999999999999,9.911999999999999,9.911999999999999,9.911999999999999,9.911999999999999,9.911999999999999,1704.504,1704.504,1649.5199999999998,1704.504,1649.5199999999998
X233,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,0.20675,4.962,4.962,4.962,4.962,4.962,4.962,4.962,4.962,4.962,4.962,238.824,238.824,231.12,238.824,231.12
X235,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,3.024,3.024,3.024,3.024,3.024,3.024,3.024,3.024,3.024,3.024,107.87999999999998,107.87999999999998,104.39999999999999,107.87999999999998,104.39999999999999
X241,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,7.584,7.584,7.584,7.584,7.584,7.584,7.584,7.584,7.584,7.584,310.24800000000005,310.24800000000005,300.24,310.24800000000005,300.24
X242,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,264.12,264.12,255.6,264.12,255.6
X243,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,153.26400000000004,153.26400000000004,148.32000000000002,153.26400000000004,148.32000000000002
X245,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.24600000000000002,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,5.904000000000001,400.272,400.272,387.35999999999996,400.272,387.35999999999996
X247,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.312,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,7.4879999999999995,133.92000000000002,133.92000000000002,129.60000000000002,133.92000000000002,129.60000000000002
X248,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,4.152,4.152,4.152,4.152,4.152,4.152,4.152,4.152,4.152,4.152,151.03199999999998,151.03199999999998,146.16,151.03199999999998,146.16
X250,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,114.576,114.576,110.88,114.576,110.88
X252,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,198.64800000000002,198.64800000000002,192.24,198.64800000000002,192.24
X253,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,6.959999999999999,6.959999999999999,6.959999999999999,6.959999999999999,6.959999999999999,6.959999999999999,6.959999999999999,6.959999999999999,6.959999999999999,6.959999999999999,399.5280000000001,399.5280000000001,386.64000000000004,399.5280000000001,386.64000000000004
X254,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,7.4399999999999995,7.4399999999999995,7.4399999999999995,7.4399999999999995,7.4399999999999995,7.4399999999999995,7.4399999999999995,7.4399999999999995,7.4399999999999995,7.4399999999999995,126.48,126.48,122.4,126.48,122.4
X255,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,154.75200000000004,154.75200000000004,149.76000000000002,154.75200000000004,149.76000000000002
X260,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,6.24,6.24,6.24,6.24,6.24,6.24,6.24,6.24,6.24,6.24,58.775999999999996,58.775999999999996,56.879999999999995,58.775999999999996,56.879999999999995
X262,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,6.5520000000000005,6.5520000000000005,6.5520000000000005,6.5520000000000005,6.5520000000000005,6.5520000000000005,6.5520000000000005,6.5520000000000005,6.5520000000000005,6.5520000000000005,127.224,127.224,123.12,127.224,123.12
X263,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.32,179.30400000000003,179.30400000000003,173.52,179.30400000000003,173.52
X266,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,6.5040000000000004,6.5040000000000004,6.5040000000000004,6.5040000000000004,6.5040000000000004,6.5040000000000004,6.5040000000000004,6.5040000000000004,6.5040000000000004,6.5040000000000004,174.84,174.84,169.2,174.84,169.2
X269,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,7.007999999999999,7.007999999999999,7.007999999999999,7.007999999999999,7.007999999999999,7.007999999999999,7.007999999999999,7.007999999999999,7.007999999999999,7.007999999999999,166.65599999999998,166.65599999999998,161.27999999999997,166.65599999999998,161.27999999999997
X270,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,8.832,8.832,8.832,8.832,8.832,8.832,8.832,8.832,8.832,8.832,171.864,171.864,166.32000000000002,171.864,166.32000000000002
X271,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,0.2746666666666667,6.592000000000001,6.592000000000001,6.592000000000001,6.592000000000001,6.592000000000001,6.592000000000001,6.592000000000001,6.592000000000001,6.592000000000001,6.592000000000001,74.4,74.4,72.00000000000001,74.4,72.00000000000001
